DATETIME,COUNTRY,EVENTS,ACTUAL,CONSENSUS,FORECAST,TIER
2025-01-31 02:00:00-05:00,GB,Nationwide Housing Prices YoYJAN,4.1%,4.3%,3.3%,2.0
2025-01-31 02:00:00-05:00,TR,Balance of Trade FinalDEC,$-8.78B,,$-8.82B,2.0
2025-01-31 02:00:00-05:00,GB,Nationwide Housing Prices MoMJAN,0.1%,0.3%,0.9%,2.0
2025-01-31 02:00:00-05:00,TR,Tourism RevenuesQ4,$13.79B,,$ 23.5B,3.0
2025-01-31 02:00:00-05:00,DE,Retail Sales YoYDEC,1.8%,2.5%,1.9%,2.0
2025-01-31 02:00:00-05:00,TR,Exports FinalDEC,$23.44B,$23.46B,$ 23.46B,3.0
2025-01-31 02:00:00-05:00,TR,Imports FinalDEC,$32.22B,,$32.29B,3.0
2025-01-31 02:00:00-05:00,DE,Retail Sales MoMDEC,-1.6%,0.2%,0.2%,2.0
2025-01-31 02:45:00-05:00,FR,Harmonised Inflation Rate MoM PrelJAN,-0.2%,0%,0.2%,3.0
2025-01-31 02:45:00-05:00,FR,Inflation Rate MoM PrelJAN,-0.1%,0%,0.2%,2.0
2025-01-31 02:45:00-05:00,FR,Inflation Rate YoY PrelJAN,1.4%,1.5%,1.5%,1.0
2025-01-31 02:45:00-05:00,FR,Harmonised Inflation Rate YoY PrelJAN,1.8%,1.9%,2.0%,3.0
2025-01-31 02:45:00-05:00,FR,PPI MoMDEC,1%,,0.5%,3.0
2025-01-31 02:45:00-05:00,FR,PPI YoYDEC,-3.8%,,-4.3%,3.0
2025-01-31 03:00:00-05:00,ES,Retail Sales YoYDEC,4%,0.5%,0.5%,3.0
2025-01-31 03:00:00-05:00,ES,Retail Sales MoMDEC,1.5%,,0.6%,3.0
2025-01-31 03:55:00-05:00,DE,Unemployment RateJAN,6.2%,6.2%,6.2%,2.0
2025-01-31 03:55:00-05:00,DE,Unemployed PersonsJAN,2.88M,,2.876M,2.0
2025-01-31 03:55:00-05:00,DE,Unemployment ChangeJAN,11K,14K,7.0K,1.0
2025-01-31 04:00:00-05:00,DE,Baden Wuerttemberg CPI MoMJAN,-0.2%,,,3.0
2025-01-31 04:00:00-05:00,DE,Brandenburg CPI MoMJAN,0%,,,3.0
2025-01-31 04:00:00-05:00,DE,Brandenburg CPI YoYJAN,2.3%,,,3.0
2025-01-31 04:00:00-05:00,DE,North Rhine Westphalia CPI MoMJAN,-0.1%,,,3.0
2025-01-31 04:00:00-05:00,EA,ECB Survey of Professional Forecasters,,,,2.0
2025-01-31 04:00:00-05:00,DE,Saxony CPI MoMJAN,-0.4%,,,3.0
2025-01-31 04:00:00-05:00,ES,Current AccountNOV,€1.26B,,€5.0B,3.0
2025-01-31 04:00:00-05:00,DE,Hesse CPI MoMJAN,0.1%,,,3.0
2025-01-31 04:00:00-05:00,DE,Baden Wuerttemberg CPI YoYJAN,2.3%,,,3.0
2025-01-31 04:00:00-05:00,DE,Bavaria CPI YoYJAN,2.5%,,,3.0
2025-01-31 04:00:00-05:00,EA,Consumer Inflation ExpectationsDEC,2.8%,,2.2%,3.0
2025-01-31 04:00:00-05:00,DE,North Rhine Westphalia CPI YoYJAN,2%,,,3.0
2025-01-31 04:00:00-05:00,DE,Hesse CPI YoYJAN,2.5%,,,3.0
2025-01-31 04:00:00-05:00,DE,Bavaria CPI MoMJAN,-0.3%,,,3.0
2025-01-31 04:00:00-05:00,DE,Saxony CPI YoYJAN,2.4%,,,3.0
2025-01-31 05:00:00-05:00,IT,PPI MoMDEC,0.6%,,0.6%,3.0
2025-01-31 05:00:00-05:00,IT,PPI YoYDEC,1.1%,,0.5%,3.0
2025-01-31 05:30:00-05:00,IN,Government Budget ValueDEC,INR -9140.9B,,INR-9700.0B,3.0
2025-01-31 06:30:00-05:00,IN,Bank Loan Growth YoYJAN/17,11.5%,,,3.0
2025-01-31 06:30:00-05:00,IN,Deposit Growth YoYJAN/17,10.8%,,,3.0
2025-01-31 06:30:00-05:00,BR,Nominal Budget BalanceDEC,BRL-80.372B,BRL -60.3B,BRL-75.0B,3.0
2025-01-31 06:30:00-05:00,BR,Gross Debt to GDPDEC,76.1%,77%,77.9%,3.0
2025-01-31 06:30:00-05:00,IN,Infrastructure Output YoYDEC,4%,,4.8%,3.0
2025-01-31 06:30:00-05:00,IN,Foreign Exchange ReservesJAN/24,$629.56B,,,3.0
2025-01-31 07:00:00-05:00,TR,Tourist Arrivals YoYDEC,4.23%,,,3.0
2025-01-31 07:00:00-05:00,BR,Unemployment RateDEC,6.2%,6.1%,6.1%,2.0
2025-01-31 07:00:00-05:00,ZA,Balance of TradeDEC,ZAR15.46B,,ZAR 27.0B,2.0
2025-01-31 08:00:00-05:00,DE,Inflation Rate YoY PrelJAN,2.3%,2.6%,2.6%,1.0
2025-01-31 08:00:00-05:00,DE,Harmonised Inflation Rate YoY PrelJAN,2.8%,2.8%,2.9%,3.0
2025-01-31 08:00:00-05:00,DE,Inflation Rate MoM PrelJAN,-0.2%,0.1%,0.2%,2.0
2025-01-31 08:00:00-05:00,DE,Harmonised Inflation Rate MoM PrelJAN,-0.2%,-0.2%,-0.1%,3.0
2025-01-31 08:30:00-05:00,US,Personal Spending MoMDEC,0.7%,0.5%,0.5%,1.0
2025-01-31 08:30:00-05:00,US,Personal Income MoMDEC,0.4%,0.4%,0.3%,1.0
2025-01-31 08:30:00-05:00,US,PCE Price Index YoYDEC,2.6%,2.6%,2.6%,2.0
2025-01-31 08:30:00-05:00,US,Fed Bowman Speech,,,,2.0
2025-01-31 08:30:00-05:00,US,PCE Price Index MoMDEC,0.3%,0.3%,0.3%,2.0
2025-01-31 08:30:00-05:00,CA,GDP MoMNOV,-0.2%,-0.1%,-0.1%,2.0
2025-01-31 08:30:00-05:00,CA,GDP MoM PrelDEC,0.2%,,0.2%,2.0
2025-01-31 08:30:00-05:00,US,Employment Cost - Benefits QoQQ4,0.8%,,0.7%,2.0
2025-01-31 08:30:00-05:00,US,Employment Cost Index QoQQ4,0.9%,0.9%,0.7%,2.0
2025-01-31 08:30:00-05:00,US,Employment Cost - Wages QoQQ4,0.9%,,0.7%,2.0
2025-01-31 08:30:00-05:00,US,Core PCE Price Index YoYDEC,2.8%,2.8%,2.8%,3.0
2025-01-31 08:30:00-05:00,US,Core PCE Price Index MoMDEC,0.2%,0.2%,0.2%,1.0
2025-01-31 09:45:00-05:00,US,Chicago PMIJAN,39.5,40,37.2,2.0
2025-01-31 11:00:00-05:00,CA,Budget BalanceNOV,C$-8.21B,,C$-1.9B,3.0
2025-01-31 12:00:00-05:00,RU,M2 Money Supply YoYDEC,19.2%,,20.7%,3.0
2025-01-31 13:00:00-05:00,US,Baker Hughes Oil Rig CountJAN/31,479,468,,3.0
2025-01-31 13:00:00-05:00,US,Baker Hughes Total Rigs CountJAN/31,582,,,3.0
2025-01-31 14:00:00-05:00,MX,Fiscal BalanceDEC,MXN-1661.84B,,MXN-1120.0B,3.0
2025-01-31 19:00:00-05:00,KR,Balance of TradeJAN,$-1.89B,$-1.28B,$-1B,3.0
2025-01-31 19:00:00-05:00,KR,Imports YoYJAN,-6.4%,-9.9%,-8.0%,3.0
2025-01-31 19:00:00-05:00,KR,Exports YoYJAN,-10.3%,-13.5%,-10%,2.0
2025-02-01 00:30:00-05:00,IN,India Union Budget 2025,,,,1.0
2025-02-02 17:00:00-05:00,AU,S&P Global Australia Manufacturing PMI FinalJAN,50.2,,49.8,2.0
2025-02-02 18:00:00-05:00,KR,Industrial Production MoMDEC,4.6%,0.4%,0.5%,3.0
2025-02-02 18:00:00-05:00,KR,Retail Sales MoMDEC,-0.6%,,0.4%,3.0
2025-02-02 18:00:00-05:00,KR,Industrial Production YoYDEC,5.3%,0.7%,0.8%,3.0
2025-02-02 18:50:00-05:00,JP,BoJ Summary of Opinions,,,,2.0
2025-02-02 19:01:00-05:00,AU,CoreLogic Dwelling Prices MoMJAN,0.0%,,0.0%,3.0
2025-02-02 19:30:00-05:00,AU,Retail Sales MoMDEC,-0.1%,-0.7%,-0.4%,2.0
2025-02-02 19:30:00-05:00,AU,Private House Approvals MoM PrelDEC,-3.0%,,0.4%,3.0
2025-02-02 19:30:00-05:00,AU,ANZ-Indeed Job Ads MoMJAN,0.2%,,0.2%,3.0
2025-02-02 19:30:00-05:00,AU,Building Permits MoM PrelDEC,0.7%,1%,1.5%,2.0
2025-02-02 19:30:00-05:00,AU,TD-MI Inflation Gauge MoMJAN,0.1%,,0.3%,3.0
2025-02-02 19:30:00-05:00,ID,S&P Global Manufacturing PMIJAN,51.9,,51.6,3.0
2025-02-02 19:30:00-05:00,JP,Jibun Bank Manufacturing PMI FinalJAN,48.7,48.8,48.8,2.0
2025-02-02 19:30:00-05:00,KR,S&P Global Manufacturing PMIJAN,50.3,,48.5,2.0
2025-02-02 20:45:00-05:00,CN,Caixin Manufacturing PMIJAN,50.1,50.5,49.7,1.0
2025-02-02 23:00:00-05:00,ID,Core Inflation Rate YoYJAN,2.36%,2.30%,2.3%,3.0
2025-02-02 23:00:00-05:00,ID,Inflation Rate YoYJAN,0.76%,1.88%,1.7%,2.0
2025-02-02 23:00:00-05:00,ID,Inflation Rate MoMJAN,-0.76%,0.32%,0.2%,3.0
2025-02-02 23:45:00-05:00,ID,Tourist Arrivals YoYDEC,8.72%,,18.0%,3.0
2025-02-03 00:00:00-05:00,IN,HSBC Manufacturing PMI FinalJAN,57.7,57.8,58,3.0
2025-02-03 00:10:00-05:00,KR,2-Year KTB Auction,2.635%,,,3.0
2025-02-03 00:30:00-05:00,AU,Commodity Prices YoYJAN,-11.9%,,-11.0%,3.0
2025-02-03 01:00:00-05:00,RU,S&P Global Manufacturing PMIJAN,53.1,,50.6,2.0
2025-02-03 02:00:00-05:00,TR,Inflation Rate MoMJAN,5.03%,4.35%,4.2%,2.0
2025-02-03 02:00:00-05:00,TR,PPI MoMJAN,3.06%,,2.9%,3.0
2025-02-03 02:00:00-05:00,TR,Istanbul Chamber of Industry Manufacturing PMIJAN,48,,49.3,3.0
2025-02-03 02:00:00-05:00,TR,PPI YoYJAN,27.2%,,27.0%,3.0
2025-02-03 02:00:00-05:00,TR,Inflation Rate YoYJAN,42.12%,41.25%,41.0%,2.0
2025-02-03 03:00:00-05:00,ES,Tourist Arrivals YoYDEC,1.1%,,9.8%,3.0
2025-02-03 03:15:00-05:00,ES,HCOB Manufacturing PMIJAN,50.9,53.3,53,2.0
2025-02-03 03:35:00-05:00,TR,Imports PrelJAN,$28.8B,,$33.7B,3.0
2025-02-03 03:35:00-05:00,TR,Balance of Trade PrelJAN,$-7.7B,,$-9.4B,2.0
2025-02-03 03:35:00-05:00,TR,Exports PrelJAN,$21.2B,,$24.3B,3.0
2025-02-03 03:45:00-05:00,IT,HCOB Manufacturing PMIJAN,46.3,46.8,47,2.0
2025-02-03 03:50:00-05:00,FR,HCOB Manufacturing PMI FinalJAN,45.0,45.3,45.3,2.0
2025-02-03 03:55:00-05:00,DE,HCOB Manufacturing PMI FinalJAN,45.0,44.1,44.1,2.0
2025-02-03 04:00:00-05:00,EA,HCOB Manufacturing PMI FinalJAN,46.6,46.1,46.1,2.0
2025-02-03 04:00:00-05:00,ZA,ABSA Manufacturing PMIJAN,45.3,,47,3.0
2025-02-03 04:30:00-05:00,GB,S&P Global Manufacturing PMI FinalJAN,48.3,48.2,48.2,2.0
2025-02-03 05:00:00-05:00,IT,Harmonised Inflation Rate MoM PrelJAN,-0.7%,-1.1%,-0.9%,3.0
2025-02-03 05:00:00-05:00,IT,Harmonised Inflation Rate YoY PrelJAN,1.7%,1.4%,1.5%,3.0
2025-02-03 05:00:00-05:00,EA,Inflation Rate YoY FlashJAN,2.5%,2.4%,2.5%,1.0
2025-02-03 05:00:00-05:00,IT,Inflation Rate YoY PrelJAN,1.5%,,1%,1.0
2025-02-03 05:00:00-05:00,EA,CPI FlashJAN,126.71,,126.8,3.0
2025-02-03 05:00:00-05:00,EA,Core Inflation Rate YoY FlashJAN,2.7%,2.6%,2.7%,2.0
2025-02-03 05:00:00-05:00,EA,Inflation Rate MoM FlashJAN,-0.3%,,-0.2%,2.0
2025-02-03 05:00:00-05:00,IT,Inflation Rate MoM PrelJAN,0.6%,0.4%,0.1%,2.0
2025-02-03 05:00:00-05:00,MX,Foreign Exchange ReservesDEC,$232.1B,,$ 230B,3.0
2025-02-03 06:45:00-05:00,ES,New Car Sales YoYJAN,5.3%,,2.5%,3.0
2025-02-03 07:30:00-05:00,ZA,Total New Vehicle SalesJAN,46.4K,,43.0K,3.0
2025-02-03 08:00:00-05:00,SG,SIPMM Manufacturing PMIJAN,50.9,,51.4,3.0
2025-02-03 08:00:00-05:00,BR,S&P Global Manufacturing PMIJAN,50.7,,49.8,3.0
2025-02-03 09:00:00-05:00,FR,12-Month BTF Auction,2.218%,,,3.0
2025-02-03 09:00:00-05:00,FR,6-Month BTF Auction,2.395%,,,3.0
2025-02-03 09:00:00-05:00,FR,3-Month BTF Auction,2.496%,,,3.0
2025-02-03 09:30:00-05:00,CA,S&P Global Manufacturing PMIJAN,51.6,,52.3,2.0
2025-02-03 09:45:00-05:00,US,S&P Global Manufacturing PMI FinalJAN,51.2,50.1,50.1,2.0
2025-02-03 10:00:00-05:00,US,Construction Spending MoMDEC,0.5%,0.2%,0.3%,3.0
2025-02-03 10:00:00-05:00,US,ISM Manufacturing PMIJAN,50.9,49.8,49.8,1.0
2025-02-03 10:00:00-05:00,US,ISM Manufacturing EmploymentJAN,50.3,,47,2.0
2025-02-03 10:00:00-05:00,US,ISM Manufacturing New OrdersJAN,55.1,,52.8,3.0
2025-02-03 10:00:00-05:00,US,ISM Manufacturing PricesJAN,54.9,52.6,53,3.0
2025-02-03 11:30:00-05:00,US,6-Month Bill Auction,4.155%,,,3.0
2025-02-03 11:30:00-05:00,US,3-Month Bill Auction,4.22%,,,3.0
2025-02-03 12:00:00-05:00,IT,New Car Registrations YoYJAN,-5.9%,,-4.0%,3.0
2025-02-03 12:30:00-05:00,EA,ECB Donnery Speech,,,,3.0
2025-02-03 12:30:00-05:00,US,Fed Bostic Speech,,,,2.0
2025-02-03 14:00:00-05:00,US,Loan Officer Survey,,,,3.0
2025-02-03 15:00:00-05:00,US,Treasury Refunding Financing Estimates,,,,3.0
2025-02-03 16:00:00-05:00,AR,Tax RevenueJAN,ARS15032B,,,3.0
2025-02-03 18:30:00-05:00,US,Fed Musalem Speech,,,,2.0
2025-02-03 22:35:00-05:00,JP,10-Year JGB Auction,1.260%,,,3.0
2025-02-03 23:15:00-05:00,BR,BCB Focus Market Readout,,,,3.0
2025-02-03 23:15:00-05:00,OP,OPEC and non-OPEC Ministerial Meeting,,,,3.0
2025-02-03 23:15:00-05:00,SA,Riyad Bank PMIJAN,60.5,,58,3.0
2025-02-04 00:00:00-05:00,SG,MAS 4-Week Bill Auction,3.05%,,,3.0
2025-02-04 00:00:00-05:00,SG,MAS 12-Week Bill Auction,3.05%,,,3.0
2025-02-04 00:00:00-05:00,KR,30-Year KTB Auction,2.730%,,,3.0
2025-02-04 02:45:00-05:00,FR,Budget BalanceDEC,€-156.3B,,€-175.0B,3.0
2025-02-04 03:00:00-05:00,BR,IPC-Fipe Inflation MoMJAN,0.24%,,0.4%,3.0
2025-02-04 03:00:00-05:00,ES,Unemployment ChangeJAN,38.7K,45.4K,50.0K,2.0
2025-02-04 04:40:00-05:00,ES,6-Month Letras Auction,2.355%,,,3.0
2025-02-04 04:40:00-05:00,ES,12-Month Letras Auction,2.221%,,,3.0
2025-02-04 05:00:00-05:00,GB,5-Year Treasury Gilt Auction,4.276%,,,3.0
2025-02-04 05:00:00-05:00,FR,New Car Registrations YoYJAN,-6.2%,,2.2%,3.0
2025-02-04 05:50:00-05:00,US,LMI Logistics Managers IndexJAN,62.0,,,3.0
2025-02-04 06:00:00-05:00,BR,BCB Copom Meeting Minutes,,,,2.0
2025-02-04 07:00:00-05:00,MX,Business ConfidenceJAN,51.7,,50.8,2.0
2025-02-04 07:00:00-05:00,BR,PPI YoYDEC,9.42%,,8.2%,3.0
2025-02-04 07:00:00-05:00,BR,PPI MoMDEC,1.48%,,0.4%,3.0
2025-02-04 08:55:00-05:00,US,Redbook YoYFEB/01,5.7%,,,3.0
2025-02-04 10:00:00-05:00,US,Factory Orders ex TransportationDEC,0.3%,,0.6%,3.0
2025-02-04 10:00:00-05:00,MX,S&P Global Manufacturing PMIJAN,49.1,,49.7,3.0
2025-02-04 10:00:00-05:00,US,Factory Orders MoMDEC,-0.9%,-0.7%,-0.7%,2.0
2025-02-04 10:00:00-05:00,US,JOLTs Job OpeningsDEC,7.6M,8M,7.8M,1.0
2025-02-04 10:00:00-05:00,US,JOLTs Job QuitsDEC,3.197M,,3.1M,3.0
2025-02-04 10:10:00-05:00,US,RCM/TIPP Economic Optimism IndexFEB,52,53.0,52.3,3.0
2025-02-04 11:00:00-05:00,US,Fed Bostic Speech,,,,2.0
2025-02-04 11:30:00-05:00,US,42-Day Bill Auction,4.250%,,,3.0
2025-02-04 14:00:00-05:00,US,Fed Daly Speech,,,,2.0
2025-02-04 16:00:00-05:00,KR,Foreign Exchange ReservesJAN,$411B,,,3.0
2025-02-04 16:30:00-05:00,US,API Crude Oil Stock ChangeJAN/31,5.025M,3.17M,,2.0
2025-02-04 17:00:00-05:00,AU,S&P Global Australia Services PMI FinalJAN,51.2,50.4,50.4,2.0
2025-02-04 17:00:00-05:00,AU,S&P Global Australia Composite PMI FinalJAN,51.1,,50.3,3.0
2025-02-04 18:00:00-05:00,KR,Inflation Rate YoYJAN,2.2%,1.97%,2%,2.0
2025-02-04 18:00:00-05:00,KR,Inflation Rate MoMJAN,0.7%,0.44%,0.5%,3.0
2025-02-04 18:30:00-05:00,JP,Overtime Pay YoYDEC,1.3%,,1.7%,3.0
2025-02-04 18:30:00-05:00,JP,Average Cash Earnings YoYDEC,4.8%,3.8%,2.1%,3.0
2025-02-04 18:30:00-05:00,AU,Ai Group Manufacturing IndexJAN,-22.7,,-16,3.0
2025-02-04 18:30:00-05:00,AU,Ai Group Industry IndexJAN,-17.4,,-15,2.0
2025-02-04 18:30:00-05:00,AU,Ai Group Construction IndexJAN,-20.0,,-25,3.0
2025-02-04 19:30:00-05:00,US,Fed Jefferson Speech,,,,2.0
2025-02-04 19:30:00-05:00,JP,Jibun Bank Services PMI FinalJAN,53.0,52.7,52.7,2.0
2025-02-04 19:30:00-05:00,SG,S&P Global PMIJAN,49.9,,51.8,3.0
2025-02-04 19:30:00-05:00,JP,Jibun Bank Composite PMI FinalJAN,51.1,,51.1,3.0
2025-02-04 20:45:00-05:00,CN,Caixin Services PMIJAN,51.0,52.3,50.5,2.0
2025-02-04 20:45:00-05:00,CN,Caixin Composite PMIJAN,51.1,,50.1,3.0
2025-02-04 23:00:00-05:00,ID,Full Year GDP Growth2024,5.03%,,5.2%,3.0
2025-02-04 23:00:00-05:00,ID,GDP Growth Rate QoQQ4,0.53%,0.56%,0.5%,3.0
2025-02-04 23:00:00-05:00,ID,GDP Growth Rate YoYQ4,5.02%,4.98%,5.2%,2.0
2025-02-05 00:00:00-05:00,IN,HSBC Services PMI FinalJAN,56.5,57.6,56.8,3.0
2025-02-05 00:00:00-05:00,SG,Retail Sales MoMDEC,-1.5%,,0.5%,3.0
2025-02-05 00:00:00-05:00,SG,Retail Sales YoYDEC,-2.9%,,1.4%,3.0
2025-02-05 00:00:00-05:00,IN,HSBC Composite PMI FinalJAN,57.7,57.9,57.9,3.0
2025-02-05 01:00:00-05:00,RU,S&P Global Composite PMIJAN,54.7,,50.9,3.0
2025-02-05 01:00:00-05:00,RU,S&P Global Services PMIJAN,54.6,,51,3.0
2025-02-05 02:15:00-05:00,ZA,S&P Global PMIJAN,47.4,,49.7,3.0
2025-02-05 02:45:00-05:00,FR,Industrial Production MoMDEC,-0.4%,-0.1%,0.1%,2.0
2025-02-05 03:15:00-05:00,ES,HCOB Services PMIJAN,54.9,56.8,56.8,2.0
2025-02-05 03:15:00-05:00,ES,HCOB Composite PMIJAN,54,,56.5,3.0
2025-02-05 03:45:00-05:00,IT,HCOB Services PMIJAN,50.4,50.5,50.6,2.0
2025-02-05 03:45:00-05:00,IT,HCOB Composite PMIJAN,49.7,,50,2.0
2025-02-05 03:50:00-05:00,FR,HCOB Composite PMI FinalJAN,47.6,48.3,48.3,3.0
2025-02-05 03:50:00-05:00,FR,HCOB Services PMI FinalJAN,48.2,48.9,48.9,2.0
2025-02-05 03:55:00-05:00,DE,HCOB Services PMI FinalJAN,52.5,52.5,52.5,2.0
2025-02-05 03:55:00-05:00,DE,HCOB Composite PMI FinalJAN,50.5,50.1,50.1,2.0
2025-02-05 04:00:00-05:00,EA,HCOB Composite PMI FinalJAN,50.2,50.2,50.2,2.0
2025-02-05 04:00:00-05:00,IT,Retail Sales YoYDEC,0.6%,,1.4%,3.0
2025-02-05 04:00:00-05:00,EA,HCOB Services PMI FinalJAN,51.3,51.4,51.4,2.0
2025-02-05 04:00:00-05:00,GB,New Car Sales YoYJAN,-2.5%,,4.0%,3.0
2025-02-05 04:00:00-05:00,IT,Retail Sales MoMDEC,0.6%,0.1%,0.4%,2.0
2025-02-05 04:30:00-05:00,GB,S&P Global Services PMI FinalJAN,50.8,51.2,51.2,2.0
2025-02-05 04:30:00-05:00,GB,S&P Global Composite PMI FinalJAN,50.6,50.9,50.9,3.0
2025-02-05 05:00:00-05:00,EA,PPI MoMDEC,0.4%,0.4%,0.2%,3.0
2025-02-05 05:00:00-05:00,GB,30-Year Green Gilt Auction,4.976%,,,3.0
2025-02-05 05:00:00-05:00,EA,PPI YoYDEC,0%,-0.1%,0.1%,3.0
2025-02-05 06:10:00-05:00,EU,6-Month Bill Auction,2.350%,,,3.0
2025-02-05 06:10:00-05:00,EU,3-Month Bill Auction,2.487%,,,3.0
2025-02-05 06:10:00-05:00,EU,12-Month Bill Auction,2.190%,,,3.0
2025-02-05 06:30:00-05:00,IN,M3 Money Supply YoYJAN/24,9.6%,,,3.0
2025-02-05 07:00:00-05:00,US,MBA 30-Year Mortgage RateJAN/31,6.97%,,,2.0
2025-02-05 07:00:00-05:00,MX,Gross Fixed Investment MoMNOV,0.1%,-0.1%,-0.2%,3.0
2025-02-05 07:00:00-05:00,BR,Industrial Production YoYDEC,1.6%,1.1%,1.5%,3.0
2025-02-05 07:00:00-05:00,MX,Gross Fixed Investment YoYNOV,-0.7%,,-1.4%,3.0
2025-02-05 07:00:00-05:00,BR,Industrial Production MoMDEC,-0.3%,-0.5%,-0.3%,2.0
2025-02-05 07:00:00-05:00,US,MBA Mortgage ApplicationsJAN/31,2.2%,,,3.0
2025-02-05 07:00:00-05:00,US,MBA Mortgage Refinance IndexJAN/31,584.3,,,3.0
2025-02-05 07:00:00-05:00,US,MBA Mortgage Market IndexJAN/31,224.8,,,3.0
2025-02-05 07:00:00-05:00,US,MBA Purchase IndexJAN/31,156.7,,,3.0
2025-02-05 07:40:00-05:00,DE,Bundesbank Balz Speech,,,,3.0
2025-02-05 08:00:00-05:00,BR,S&P Global Composite PMIJAN,48.2,,51,3.0
2025-02-05 08:00:00-05:00,BR,S&P Global Services PMIJAN,47.6,,50.2,2.0
2025-02-05 08:00:00-05:00,ES,Consumer ConfidenceDEC,85,,80,2.0
2025-02-05 08:15:00-05:00,US,ADP Employment ChangeJAN,183K,150K,120.0K,2.0
2025-02-05 08:30:00-05:00,US,ExportsDEC,$266.5B,,$ 262B,2.0
2025-02-05 08:30:00-05:00,US,ImportsDEC,$364.9B,,$ 355.0B,2.0
2025-02-05 08:30:00-05:00,CA,ExportsDEC,C$69.46B,,C$ 65.8B,3.0
2025-02-05 08:30:00-05:00,CA,Balance of TradeDEC,C$0.71B,C$0.75B,C$ -1.3B,1.0
2025-02-05 08:30:00-05:00,US,Treasury Refunding Announcement,,,,3.0
2025-02-05 08:30:00-05:00,CA,ImportsDEC,C$68.76B,,C$ 64.5B,3.0
2025-02-05 08:30:00-05:00,US,Balance of TradeDEC,$-98.4B,$-96.6B,$ -93.0B,2.0
2025-02-05 09:00:00-05:00,RU,Vehicle Sales YoYJAN,9%,,,3.0
2025-02-05 09:00:00-05:00,US,Fed Barkin Speech,,,,2.0
2025-02-05 09:00:00-05:00,EA,ECB Lane Speech,,,,3.0
2025-02-05 09:30:00-05:00,CA,S&P Global Composite PMIJAN,49.5,,49.5,3.0
2025-02-05 09:30:00-05:00,CA,S&P Global Services PMIJAN,49,,49,3.0
2025-02-05 09:45:00-05:00,US,S&P Global Services PMI FinalJAN,52.9,52.8,52.8,2.0
2025-02-05 09:45:00-05:00,US,S&P Global Composite PMI FinalJAN,52.7,52.4,52.4,2.0
2025-02-05 10:00:00-05:00,US,ISM Services EmploymentJAN,52.3,,51.3,3.0
2025-02-05 10:00:00-05:00,US,ISM Services PMIJAN,52.8,54.3,54,1.0
2025-02-05 10:00:00-05:00,US,ISM Services PricesJAN,60.4,,64.8,3.0
2025-02-05 10:00:00-05:00,US,ISM Services Business ActivityJAN,54.5,,58.1,3.0
2025-02-05 10:00:00-05:00,US,ISM Services New OrdersJAN,51.3,,54.1,3.0
2025-02-05 10:30:00-05:00,US,EIA Distillate Stocks ChangeJAN/31,-5.471M,-1.5M,,3.0
2025-02-05 10:30:00-05:00,US,EIA Crude Oil Imports ChangeJAN/31,-0.178M,,,3.0
2025-02-05 10:30:00-05:00,US,EIA Heating Oil Stocks ChangeJAN/31,0.373M,,,3.0
2025-02-05 10:30:00-05:00,US,EIA Cushing Crude Oil Stocks ChangeJAN/31,-0.034M,,,3.0
2025-02-05 10:30:00-05:00,US,EIA Distillate Fuel Production ChangeJAN/31,-0.186M,,,3.0
2025-02-05 10:30:00-05:00,US,EIA Gasoline Stocks ChangeJAN/31,2.233M,1.2M,,2.0
2025-02-05 10:30:00-05:00,US,EIA Crude Oil Stocks ChangeJAN/31,8.664M,2.6M,,2.0
2025-02-05 10:30:00-05:00,US,EIA Gasoline Production ChangeJAN/31,-0.027M,,,3.0
2025-02-05 10:30:00-05:00,US,EIA Refinery Crude Runs ChangeJAN/31,0.16M,,,3.0
2025-02-05 11:00:00-05:00,RU,Corporate ProfitsNOV,RUB 27.22T,,RUB 26.0T,3.0
2025-02-05 11:00:00-05:00,RU,Industrial Production YoYDEC,8.2%,,3.8%,3.0
2025-02-05 11:00:00-05:00,RU,Business ConfidenceJAN,4.2,,6.8,3.0
2025-02-05 11:30:00-05:00,US,17-Week Bill Auction,4.205%,,,3.0
2025-02-05 12:00:00-05:00,CA,2-Year Bond Auction,2.589%,,,3.0
2025-02-05 13:00:00-05:00,US,Fed Goolsbee Speech,,,,2.0
2025-02-05 15:00:00-05:00,US,Fed Bowman Speech,,,,2.0
2025-02-05 18:00:00-05:00,KR,Current AccountDEC,$12.37B,,$10.0B,3.0
2025-02-05 18:50:00-05:00,JP,Foreign Bond InvestmentFEB/01,¥-1458.4B,,,3.0
2025-02-05 18:50:00-05:00,JP,Stock Investment by ForeignersFEB/01,¥-315.2B,,,3.0
2025-02-05 19:30:00-05:00,AU,Imports MoMDEC,5.9%,,,3.0
2025-02-05 19:30:00-05:00,AU,Exports MoMDEC,1.1%,,,3.0
2025-02-05 19:30:00-05:00,AU,Balance of TradeDEC,A$5.085B,A$7B,A$6.2B,1.0
2025-02-05 20:30:00-05:00,JP,BOJ Tamura Speech,,,,2.0
2025-02-05 22:35:00-05:00,JP,6-Month Bill Auction,0.3716%,,,3.0
2025-02-05 22:35:00-05:00,ZA,State of the Nation Address (SONA),,,,3.0
2025-02-05 22:35:00-05:00,JP,30-Year JGB Auction,2.290%,,,3.0
2025-02-06 02:00:00-05:00,DE,Factory Orders MoMDEC,6.9%,2%,1.5%,2.0
